
File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\gefext\DeferredBufferedImage.java411,169,131,28,47,0,195,816,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\i18n\Translator.java385,167,111,24,39,0,179,863,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\kernel\AbstractCommand.java45,11,8,2,7,0,27,245,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\kernel\AbstractProjectMember.java165,68,46,17,21,0,76,460,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\kernel\Command.java56,7,6,0,6,0,43,310,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\kernel\DefaultUndoManager.java380,254,178,42,58,0,68,421,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\kernel\DelayedChangeNotify.java55,12,9,0,7,1,36,270,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\kernel\DelayedVChangeListener.java41,5,4,0,6,1,30,257,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\kernel\MemberList.java373,220,160,56,40,0,113,557,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\kernel\NonUndoableCommand.java46,12,8,2,7,0,27,245,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\kernel\ProfileConfiguration.java432,219,147,47,58,0,155,782,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\kernel\Project.java641,89,78,0,82,0,470,2467,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\kernel\ProjectFactory.java71,17,12,3,9,0,45,343,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\kernel\ProjectImpl.java1212,732,513,135,201,1,279,1123,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\kernel\ProjectManager.java473,199,145,26,37,0,237,1355,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\kernel\ProjectMember.java74,8,7,0,8,0,58,392,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\kernel\ProjectSettings.java1229,594,372,60,155,0,480,2488,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\kernel\UmlModelMutator.java41,7,6,0,4,0,30,280,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\kernel\UndoManager.java101,14,11,0,11,0,76,511,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\language\ui\LanguageComboBox.java122,53,41,1,13,0,56,285,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\moduleloader\DetailsTabProvider.java44,6,5,0,6,0,32,256,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\moduleloader\InitModuleLoader.java63,25,19,3,10,0,28,236,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\moduleloader\ModuleInterface.java127,11,10,0,10,0,106,639,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\moduleloader\ModuleLoader2.java1021,492,348,94,94,0,435,1809,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\moduleloader\SettingsTabModules.java251,117,84,17,33,0,101,420,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\InitNotation.java58,20,15,3,10,0,28,236,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\Notation.java312,106,66,7,37,0,169,791,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\NotationName.java98,11,10,0,11,0,76,449,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\NotationNameImpl.java281,109,79,25,28,0,144,711,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\NotationProvider.java372,139,94,19,24,0,209,1133,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\NotationProviderFactory2.java426,142,109,23,41,0,243,1141,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\NotationSettings.java547,316,244,63,98,0,133,726,23,211
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\SDNotationSettings.java51,10,7,1,7,0,34,243,23,211
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\ActionStateNotation.java75,28,21,3,8,0,39,280,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\AssociationEndNameNotation.java101,51,28,7,9,0,41,281,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\AssociationNameNotation.java70,28,19,2,7,0,35,271,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\AssociationRoleNotation.java67,21,14,2,8,0,38,273,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\AttributeNotation.java82,39,23,8,8,0,35,282,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\CallStateNotation.java82,27,20,3,9,0,46,326,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\ClassifierRoleNotation.java64,21,14,2,8,0,35,273,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\ComponentInstanceNotation.java53,11,7,1,6,0,36,279,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\EnumerationLiteralNotation.java66,23,15,2,8,0,35,274,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\ExtensionPointNotation.java52,11,7,1,6,0,35,274,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\MessageNotation.java89,43,30,7,8,0,38,278,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\ModelElementNameNotation.java70,22,16,2,8,0,40,300,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\MultiplicityNotation.java56,8,6,0,6,0,42,341,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\NodeInstanceNotation.java51,10,7,1,6,0,35,278,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\ObjectFlowStateStateNotation.java52,11,7,1,6,0,35,272,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\ObjectFlowStateTypeNotation.java52,11,7,1,6,0,35,272,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\ObjectNotation.java98,39,26,7,11,0,48,309,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\OperationNotation.java114,65,36,19,9,0,40,303,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\StateBodyNotation.java132,79,55,9,14,0,39,284,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\TransitionNotation.java50,10,7,1,6,0,34,269,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\java\AssociationEndNameNotationJava.java118,55,35,8,17,0,46,285,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\java\AssociationNameNotationJava.java136,77,46,9,11,0,48,294,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\java\AttributeNotationJava.java125,64,43,9,16,0,45,284,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\java\InitNotationJava.java87,44,25,3,11,1,32,263,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\java\ModelElementNameNotationJava.java270,190,122,28,26,1,54,326,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\notation\providers\java\NotationUtilityJava.java286,160,104,66,22,0,104,620,23,226
